id_no,binomial,presence,origin,seasonal,compiler,year,citation,source,dist_comm,island,subspecies,subpop,legend,tax_comm,kingdom_na,phylum_nam,class_name,order_name,family_nam,genus_name,code,shape_Leng,shape_Area
4224,Cercopithecus nictitans,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Bioko,martini,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,LC,1.112380151,0.038256882
4225,Cercopithecus petaurista,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,buettikoferi,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,LC,43.34017661,18.5232491
4274,Rusa marianna,1,1,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,,Basilan,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rusa,VU,1.598884142,0.101918141
42393,Odocoileus hemionus,1,1,1,IUCN,2009,IUCN (International Union for Conservation of Nature),,,Vancouver,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Odocoileus,LC,34.43450082,3.958920183
42394,Odocoileus virginianus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Odocoileus,LC,962.4594,1493.974401
4225,Cercopithecus petaurista,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,petaurista,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,LC,25.23393373,24.96133351
4227,Allochrocebus preussi,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,preussi,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Allochrocebus,EN,8.568584169,1.379829914
4227,Allochrocebus preussi,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Bioko,insularis,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Allochrocebus,EN,0.92326566,0.028257482
4229,Cercopithecus sclateri,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,VU,7.793193753,2.945173828
4232,Cercopithecus roloway,1,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,,,roloway,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,EN,17.10314824,11.152175
4233,Chlorocebus aethiops,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Chlorocebus,LC,53.22541417,94.80721754
4240,Chlorocebus djamdjamensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),"De Jong, Butynski and Anagaw-  8 Apr 08",,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Chlorocebus,VU,4.644585078,0.742902078
4240,Chlorocebus djamdjamensis,2,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),"De Jong, Butynski and Anagaw-  8 Apr 08",,,,,Probably Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Chlorocebus,VU,0.377467275,0.00513674
4245,Cercopithecus diana,1,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Cercopithecus,VU,25.15130578,17.24169246
4248,Cerdocyon thous,1,1,1,IUCN,2015,International Union for the Conservation of Nature,,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Cerdocyon,LC,353.7472058,717.0275246
42395,Capreolus capreolus,1,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Capreolus,LC,867.8992883,814.3978466
4256,Cervus albirostris,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Cervus,VU,49.2795131,72.86878206
4257,Rucervus duvaucelii,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rucervus,VU,13.44513265,3.175072696
4265,Rucervus eldii,1,1,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rucervus,EN,39.97822841,7.188383757
4265,Rucervus eldii,1,1,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,Da Tian Po Lu Nature Reserve,Hainan,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rucervus,EN,0.407061126,0.00746176
4265,Rucervus eldii,1,1,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,Keibul Lamjao National Park,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rucervus,EN,0.34798443,0.008647125
4265,Rucervus eldii,1,2,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,Bangxi Nature Reserve,Hainan,,,Reintroduced,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rucervus,EN,0.221213975,0.002718895
4265,Rucervus eldii,1,2,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,Mihouling Reserve Station,Hainan,,,Reintroduced,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rucervus,EN,0.312388198,0.006278845
4265,Rucervus eldii,4,1,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,,,,,Possibly Extinct,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rucervus,EN,0.643032722,0.02810592
4273,Rusa alfredi,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rusa,EN,3.957297949,0.13953976
5609,Crocidura negrina,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Negros,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,EN,0.721441771,0.03798841
42395,Capreolus capreolus,1,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature),,,Great Britain,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Capreolus,LC,109.7959676,29.18608814
4274,Rusa marianna,1,1,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,,Catanduanes,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rusa,VU,2.347189461,0.122757527
4274,Rusa marianna,1,1,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,,Leyte,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rusa,VU,1.734430974,0.13464975
4274,Rusa marianna,1,1,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,,Luzon,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rusa,VU,27.86466157,2.899016699
4274,Rusa marianna,1,1,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,,Mindanao,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rusa,VU,29.87132907,4.829724632
4274,Rusa marianna,1,1,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,,Mindoro,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rusa,VU,3.238492935,0.208553839
4274,Rusa marianna,1,1,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,,Polillo,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rusa,VU,1.750966695,0.053748058
4274,Rusa marianna,1,1,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,,Samar,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rusa,VU,3.691323246,0.455210361
4274,Rusa marianna,1,3,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,,Guam,,,Introduced,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rusa,VU,1.348505461,0.046575786
4274,Rusa marianna,1,3,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,,Rota,,,Introduced,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rusa,VU,0.4599116,0.00772762
4274,Rusa marianna,1,3,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,,Saipan,,,Introduced,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rusa,VU,0.608103661,0.01064961
4274,Rusa marianna,1,3,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,,Tinian,,,Introduced,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rusa,VU,0.459273033,0.008952996
4274,Rusa marianna,1,3,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,,Woleai,,,Introduced,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rusa,VU,0.044738644,0.000137427
4274,Rusa marianna,4,1,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,,Bohol,,,Possibly Extinct,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rusa,VU,2.961555955,0.310017173
4274,Rusa marianna,4,1,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,,Marinduque,,,Possibly Extinct,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rusa,VU,1.449498964,0.07532596
4274,Rusa marianna,5,1,1,IUCN,2015,IUCN (International Union for Conservation of Nature),,,Biliran,,,Extinct,,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,CERVIDAE,Rusa,VU,0.908577012,0.041828563
4305,Chaerephon aloysiisabaudiae,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,61.30154208,90.90131038
4306,Chaerephon ansorgei,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,180.523323,464.8093066
4307,Chaerephon bemmeleni,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,52.81032212,54.60408353
4317,Chaerephon pumilus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Bioko,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,1.85201156,0.157908644
4307,Chaerephon bemmeleni,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),"15km SSE of Mbouda, Cameroon",ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,0.565058812,0.025408238
4308,Chaerephon bivittatus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,102.939575,156.2658622
4310,Chaerephon chapini,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,102.5023786,354.3240696
4309,Chaerephon bregullae,1,1,1,IUCN,2012,IUCN (International Union for Conservation of Nature),,,Espiritu Santo,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,EN,4.590377893,0.338761925
4309,Chaerephon bregullae,1,1,1,IUCN,2012,IUCN (International Union for Conservation of Nature),,,Malo,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,EN,0.50224492,0.01519537
4309,Chaerephon bregullae,1,1,1,IUCN,2012,IUCN (International Union for Conservation of Nature),,,Taveuni,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,EN,1.297563444,0.037109245
4309,Chaerephon bregullae,1,1,1,IUCN,2012,IUCN (International Union for Conservation of Nature),,,Vanua Levu,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,EN,0.021403472,0.000033775
4310,Chaerephon chapini,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,New Records from Mole NP in Ghana and Comoe in Ivory Coast.,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,4.273889033,0.857546767
4317,Chaerephon pumilus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Mozambique,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,0.064729383,0.000193414
4311,Chaerephon gallagheri,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,DD,0.565058812,0.025408238
4312,Chaerephon jobensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,226.1870351,194.0870078
4312,Chaerephon jobensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,New Britain,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,17.26960964,2.883310095
4315,Chaerephon nigeriae,1,1,1,IUCN,2010,IUCN (International Union for Conservation of Nature),,,,spillmanni,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,59.98909999,234.9659842
4316,Chaerephon plicatus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,210.9972838,96.15285496
4330,Chaetodipus fallax,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,LC,24.05776871,4.436888425
4312,Chaerephon jobensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,New Guinea,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,11.9431303,1.251393285
4316,Chaerephon plicatus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Lombok,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,3.998779206,0.446390515
4312,Chaerephon jobensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Seram,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,9.957270998,1.415782465
4316,Chaerephon plicatus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Singapore,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,1.308361317,0.04497645
4312,Chaerephon jobensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Yapen,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,4.06304666,0.183560505
4313,Chaerephon johorensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,VU,11.18936281,6.566446895
4313,Chaerephon johorensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Sribaut,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,VU,0.086800374,0.000440935
4313,Chaerephon johorensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Sumatra,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,VU,0.121039878,0.00114349
4314,Chaerephon major,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,121.5130963,145.4246604
4314,Chaerephon major,2,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Probably Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,1.130117624,0.050816475
4315,Chaerephon nigeriae,1,1,1,IUCN,2010,IUCN (International Union for Conservation of Nature),,,,nigeriae,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,81.50637206,164.5518779
4316,Chaerephon plicatus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Sumatra,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,50.42023201,34.93526332
4316,Chaerephon plicatus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Bali,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,4.213282215,0.378062095
4316,Chaerephon plicatus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Borneo,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,74.61770474,59.56871322
4316,Chaerephon plicatus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Hong Kong,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,2.965881835,0.06698926
4316,Chaerephon plicatus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Java,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,30.78851383,10.31461919
4317,Chaerephon pumilus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,462.7777747,600.4656984
4316,Chaerephon plicatus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Hainan,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,12.45544922,2.901609745
4317,Chaerephon pumilus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Pemba,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,3.185681755,0.074080325
4317,Chaerephon pumilus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Zanzibar,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,2.875266063,0.127672013
4319,Chaerephon russatus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,DD,52.48353505,35.15403333
5500,Crateromys schadenbergi,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Luzon,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Crateromys,EN,2.761500138,0.313029675
4320,Chaerephon solomonis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Choiseul,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,4.076219314,0.2546417
4320,Chaerephon solomonis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Santa Isabel,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,LC,5.797582263,0.31371101
4321,Chaerephon tomensis,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Sao Tome,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Chaerephon,EN,1.838312793,0.05334682
4326,Chaetodipus arenarius,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,LC,35.88265157,7.153003621
4331,Chaetodipus formosus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,LC,50.34635733,32.53214047
4337,Chaetodipus pernix,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,LC,24.32132015,8.912631481
4421,Chalinolobus nigrogriseus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Fraser,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,LC,2.812040836,0.150771125
4332,Chaetodipus goldmani,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Chaetodipus,NT,21.52287672,5.383316072
13139,Melonycteris melanops,2,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Sakar,,,Probably Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Melonycteris,LC,0.218897034,0.00356841
4366,Chaetomys subspinosus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ERETHIZONTIDAE,Chaetomys,VU,31.7051638,9.274652342
4414,Chalinolobus dwyeri,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,NT,65.37606347,49.89937123
4417,Chalinolobus gouldii,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,LC,301.524702,662.6345758
4417,Chalinolobus gouldii,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Fraser,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,LC,2.812040836,0.150771125
5586,Crocidura usambarae,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,EN,4.857316115,0.412573575
4417,Chalinolobus gouldii,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Kangaroo,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,LC,4.750824067,0.438686015
4417,Chalinolobus gouldii,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,King,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,LC,1.711545409,0.114937515
4421,Chalinolobus nigrogriseus,1,1,1,IUCN,2008,IUCN (International Union for Conservation of Nature),,,Fergusson,,,Extant (resident),,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Chalinolobus,LC,1.959294703,0.109397745
